Wall time,Step,Value
1741166169.3041508,164328,-13.601505279541016
1741166169.3437974,164404,-11.97563648223877
1741166169.3748138,164468,-13.91930866241455
1741166169.4027996,164528,-10.291088104248047
1741166169.6994798,165116,-6.0823655128479
1741166169.7584786,165240,-12.408258438110352
1741166169.8604846,165448,-14.502639770507812
1741166169.8934786,165504,-14.539709091186523
1741166169.9514775,165632,-14.512161254882812
1741166169.979479,165684,-12.969663619995117
1741166170.207126,166116,-16.05675506591797
1741166170.3131254,166352,-8.476860046386719
1741166170.5107727,166772,-11.724343299865723
1741166170.9558828,167640,-18.61060905456543
1741166170.9678814,167664,-7.169884204864502
1741166170.9768825,167680,-3.865755796432495
1741166171.042881,167820,-13.312187194824219
